,Image,RAM_Tags,YOLO_Tags
2343,33152.jpg,boy | city street | cross | crosswalk | person | intersection | man | pavement | road | skateboard | skateboarder | street corner | walk | zebra crossing,"9 person, 3 car, 1 motorcycle"
2344,33166.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"10 person, 3 car, 2 backpack"
2345,33180.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | skateboarder | street corner | walk | zebra crossing,"11 person, 3 car, 1 truck"
2346,33194.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"7 person, 4 car, 1 motorcycle"
2347,33208.jpg,car | city street | cross | crosswalk | person | jog | man | pavement | pedestrian | road | walk | woman | zebra crossing,"9 person, 4 car, 1 motorcycle"
2348,33222.jpg,city street | cross | crosswalk | girl | person | skate | jog | man | pavement | road | roller skate | walk | woman,"7 person, 3 car, 1 truck, 1 skateboard"
2349,33236.jpg,car | city street | couple | cross | crosswalk | person | man | pavement | road | street corner | walk | woman,"7 person, 4 car, 1 motorcycle"
2350,33250.jpg,car | smartphone | city street | cross | crosswalk | person | jog | man | pavement | phone | road | walk | woman,"7 person, 4 car"
2351,33264.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | road | skateboarder | walk | woman,"5 person, 3 car, 1 motorcycle"
2352,33278.jpg,car | city street | cross | crosswalk | person | intersection | road | walk | woman | zebra crossing,"4 person, 3 car, 1 motorcycle"
2353,33292.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | suv | walk | woman | zebra crossing,"8 person, 3 car, 1 motorcycle"
2354,33306.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | suv | walk,"6 person, 3 car"
2355,33320.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | suv | walk | woman,"7 person, 3 car"
2356,33334.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | suv | van | walk,"4 person, 3 car, 1 motorcycle"
2357,33348.jpg,car | city street | crosswalk | drive | intersection | license plate | minivan | park | pavement | road | street corner | suv | van,"1 person, 4 car"
2358,33362.jpg,car | city street | cross | crosswalk | drive | intersection | license plate | park | road | street corner | suv | vehicle,"8 person, 4 car"
2359,33376.jpg,car | city street | cross | crosswalk | drive | intersection | license plate | park | road | street corner | suv | van,"3 person, 5 car"
2360,33390.jpg,car | city street | cross | crosswalk | drive | intersection | license plate | minivan | park | road | street corner | suv | van | vehicle,"3 person, 3 car"
2361,33404.jpg,car | city street | cross | crosswalk | drive | intersection | license plate | minivan | park | road | street corner | suv | van,"7 person, 4 car"
2362,33418.jpg,car | city street | cross | crosswalk | drive | person | intersection | license plate | park | pavement | road | street corner | suv | vehicle,"4 person, 1 bicycle, 3 car, 1 motorcycle"
2363,33432.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | ride | road | shirtless,"4 person, 1 bicycle, 4 car"
2364,33446.jpg,bicycle | biker | boy | car | city street | cross | crosswalk | person | intersection | man | ride | road | spray,"5 person, 1 bicycle, 3 car"
2365,33460.jpg,car | city street | cross | crosswalk | drive | person | intersection | park | pavement | road | street corner | suv | van,"6 person, 3 car"
2366,33474.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | road | street corner | suv | van | walk | white,"6 person, 2 car"
2367,33488.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | road | street corner | suv | van | walk,"5 person, 3 car, 1 handbag"
2368,33502.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | suv | walk | zebra crossing,"7 person, 3 car"
2369,33516.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | suv | walk | zebra crossing,"7 person, 4 car"
2370,33530.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | skateboarder | suv | walk | zebra crossing,"5 person, 3 car, 1 motorcycle"
2371,33544.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | walk | woman,"1 person, 3 car, 1 truck"
2372,33558.jpg,black | car | city street | cross | crosswalk | person | intersection | man | road | spray | street corner | tour bus | van | walk,"2 person, 3 car, 1 bus"
2373,33572.jpg,city street | cross | crosswalk | person | man | pavement | ride | road | skateboard | skateboarder | walk,"9 person, 1 car, 2 truck"
2374,33586.jpg,car | city street | cross | crosswalk | person | man | pavement | pedestrian | road | walk | wear,"9 person, 3 car, 2 truck"
2375,33600.jpg,car | city street | cross | crosswalk | drive | intersection | license plate | road | street corner | suv | van,"4 person, 3 car"
2376,33614.jpg,boy | car | city street | cross | crosswalk | person | intersection | man | pavement | ride | road | skateboarder | street corner | walk,"7 person, 3 car, 1 truck"
2377,33628.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | skateboard | skateboarder | street corner | walk,"9 person, 2 car, 1 backpack, 1 skateboard"
2378,33642.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | pedestrian | road | skateboarder | stand | street corner | walk | zebra crossing,"8 person, 3 car"
2379,33656.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | zebra crossing,"8 person, 3 car"
2380,33670.jpg,car | city | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | zebra crossing,"7 person, 4 car"
2381,33684.jpg,car | city | city street | cross | crosswalk | person | intersection | man | pedestrian | road | walk | zebra crossing,"7 person, 4 car"
2382,33698.jpg,car | city | city street | cross | crosswalk | person | skate | intersection | man | pedestrian | road | walk | zebra crossing,"6 person, 3 car"
2383,33712.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | pedestrian | road | skateboarder | skater | walk | zebra crossing,"8 person, 3 car, 1 truck"
2384,33726.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | pedestrian | ride | road | roller skate | skateboarder | skater | walk | woman | zebra crossing,"8 person, 3 car, 2 handbag"
2385,33740.jpg,car | city street | cross | crosswalk | person | skate | man | pavement | pedestrian | road | street corner | walk | woman,"9 person, 2 car, 4 handbag, 1 skateboard"
2386,33754.jpg,car | city street | cross | crosswalk | person | pavement | pedestrian | road | walk | woman,"8 person, 4 car"
2387,33768.jpg,car | city street | couple | cross | crosswalk | person | jog | man | pavement | road | street corner | walk | woman,"8 person, 3 car"
2388,33782.jpg,city street | couple | cross | person | man | pavement | road | street corner | walk,"8 person, 2 car, 1 truck"
2389,33796.jpg,city street | cross | crosswalk | person | man | pavement | road | street corner | walk | woman,"8 person, 3 car, 1 handbag"
2390,33810.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | suv | walk | woman,"7 person, 3 car"
2391,33824.jpg,car | city street | cross | crosswalk | dress | person | intersection | pedestrian | road | street corner | walk | woman | zebra crossing,"8 person, 3 car"
2392,33838.jpg,car | city street | cross | crosswalk | dress | person | intersection | road | walk | woman | zebra crossing,"7 person, 3 car"
2393,33852.jpg,car | city street | cross | crosswalk | person | jog | pavement | road | walk | woman,"9 person, 3 car"
2394,33866.jpg,car | city street | cross | crosswalk | person | paper bag | pavement | road | shopping bag | walk | woman,"8 person, 3 car"
2395,33880.jpg,bag | carry | city street | cross | crosswalk | person | man | pavement | pedestrian | road | shopping bag | street corner | walk | woman,"7 person, 3 car"
2396,33894.jpg,bag | car | city street | cross | crosswalk | person | man | pavement | pedestrian | puddle | road | shopping bag | street corner | walk,"7 person, 3 car"
2397,33908.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"8 person, 2 car, 1 skateboard"
2398,33922.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | skateboarder | street corner | walk,"8 person, 3 car, 2 handbag"
2399,33936.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | road | shoe | walk | zebra crossing,"10 person, 3 car, 1 handbag"
2400,33950.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | spray | street corner | walk,"9 person, 3 car, 1 motorcycle, 1 handbag"
2401,33964.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | shopping bag | street corner | walk | woman,"9 person, 3 car, 2 handbag"
2402,33978.jpg,bag | blue | car | city street | cross | crosswalk | person | pavement | pedestrian | road | shopping bag | shoulder bag | walk | woman,"9 person, 3 car, 1 handbag"
2403,33992.jpg,car | city street | cross | crosswalk | girl | person | intersection | pavement | pedestrian | puddle | road | walk | woman | zebra crossing,"9 person, 3 car"
2404,34006.jpg,car | city street | cross | crosswalk | person | intersection | pedestrian | road | street corner | walk | woman | zebra crossing,"6 person, 4 car, 1 backpack, 1 handbag"
2405,34020.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | woman | zebra crossing,"7 person, 3 car, 2 backpack"
2406,34034.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"8 person, 3 car"
2407,34048.jpg,boy | city street | crack | cross | crosswalk | person | man | pavement | ride | road | skateboarder | street corner | walk,"7 person, 3 car, 1 backpack"
2408,34062.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"7 person, 3 car, 1 backpack"
2409,34076.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | suv | walk,"5 person, 3 car, 1 backpack"
2410,34090.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | pedestrian | road | street corner | suv | van | walk,"6 person, 3 car"
2411,34104.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | pedestrian | road | street corner | suv | van | walk | white,"5 person, 3 car"
2412,34118.jpg,car | city street | construction worker | cross | crosswalk | drive | person | intersection | man | pavement | pedestrian | road | street corner | suv | van | walk | white,"6 person, 2 car"
2413,34132.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | drive | person | intersection | man | ride | road | van | white,"4 person, 1 bicycle, 2 car"
2414,34146.jpg,bicycle | bicycle helmet | biker | bike lane | car | city street | cross | crosswalk | helmet | person | intersection | man | minivan | ride | road | van | white | yellow,"4 person, 1 bicycle, 2 car, 1 traffic light"
2415,34160.jpg,car | city street | crosswalk | curb | drive | intersection | license plate | minivan | park | pavement | road | street corner | van | white,"5 person, 3 car, 1 truck"
2416,34174.jpg,car | city street | curb | drive | intersection | license plate | park | road | street corner | van | white,"6 person, 3 car, 1 truck"
2417,34188.jpg,car | city street | curb | drive | license plate | park | pavement | road | street corner | van | vehicle | white,"3 car, 1 truck"
2418,34202.jpg,car | city street | curb | drive | intersection | license plate | minivan | park | pavement | road | street corner | van | vehicle | white,6 car
2419,34216.jpg,car | city street | crosswalk | curb | drive | intersection | license plate | minivan | park | pavement | road | street corner | suv | van | white,"3 car, 1 truck"
2420,34230.jpg,car | city street | crosswalk | curb | drive | intersection | license plate | park | pavement | red | road | street corner | van | white,"1 person, 4 car"
2421,34244.jpg,car | city street | crosswalk | curb | drive | intersection | license plate | minivan | park | pavement | red | road | street corner | suv | van | white,"1 person, 5 car"
2422,34258.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | red | road | sedan | street corner,"4 person, 4 car"
2423,34272.jpg,car | city street | crosswalk | curb | drive | intersection | park | parking meter | pavement | red | road | sedan | street corner | suv,"5 person, 2 car"
2424,34286.jpg,car | city street | curb | drive | intersection | license plate | park | pavement | red | road | sedan | street corner | suv,"3 person, 3 car"
2425,34300.jpg,car | city street | curb | drive | license plate | park | pavement | red | road | sedan | street corner | suv,"3 person, 3 car"
2426,34314.jpg,car | city street | curb | drive | intersection | license plate | minivan | park | pavement | purple | red | road | sedan | street corner | suv | vehicle,"2 person, 4 car"
2427,34328.jpg,car | city street | curb | drive | intersection | license plate | minivan | park | pavement | road | street corner | suv | vehicle,"1 person, 6 car, 1 traffic light"
2428,34342.jpg,car | city street | crosswalk | curb | drive | intersection | license plate | park | pavement | road | street corner | suv,4 car
2429,34356.jpg,car | city street | cross | crosswalk | drive | intersection | road | street corner | suv,"2 person, 6 car"
2430,34370.jpg,car | city street | crosswalk | curb | drive | intersection | license plate | minivan | park | pavement | road | street corner | suv | vehicle,"3 person, 6 car"
2431,34384.jpg,car | city street | curb | drive | intersection | license plate | park | pavement | road | sedan | street corner | suv | vehicle,"5 person, 4 car, 1 traffic light"
2432,34398.jpg,car | city street | curb | drive | intersection | park | pavement | road | street corner | suv,"5 car, 1 traffic light"
2433,34412.jpg,car | city street | crosswalk | drive | intersection | park | pavement | road | street corner,"8 person, 5 car, 1 traffic light"
2434,34426.jpg,car | city street | cross | crosswalk | curb | drive | intersection | park | pavement | road | sedan | street corner,"5 person, 4 car, 1 traffic light"
2435,34440.jpg,car | city street | curb | drive | intersection | license plate | park | pavement | road | sedan | street corner | suv,"3 person, 7 car"
2436,34454.jpg,building | car | city street | curb | drive | intersection | park | pavement | road | sedan | street corner | suv,"4 person, 3 car, 1 traffic light"
2437,34468.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner,"4 person, 2 car, 1 traffic light"
2438,34482.jpg,black | car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner | suv,"4 person, 2 car, 1 traffic light"
2439,34496.jpg,black | car | city street | crosswalk | curb | drive | intersection | park | pavement | road | sedan | street corner | suv,"5 person, 3 car, 1 traffic light"
2440,34510.jpg,black | car | city street | curb | drive | intersection | license plate | park | pavement | road | sedan | street corner | suv,"3 person, 4 car"
2441,34524.jpg,car | city street | cross | person | man | pavement | pedestrian | road | scooter | street corner | walk | woman,"1 person, 6 car, 1 skateboard"
2442,34538.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | red | road | roller skate | shirt | street corner | walk | woman,"3 person, 6 car, 1 handbag"
2443,34552.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | red | road | shirt | stand | street corner | walk,"3 person, 3 car, 1 handbag, 1 skateboard"
2444,34566.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | red | road | shirt | street corner | sweatshirt | walk,"8 person, 4 car"
2445,34580.jpg,biker | car | city street | cross | crosswalk | person | intersection | man | red | ride | road | shirt | walk,"8 person, 3 car, 1 traffic light, 1 handbag"
2446,34594.jpg,car | city street | cross | crosswalk | person | intersection | man | red | ride | road | shirt | street corner | walk,"6 person, 7 car, 1 handbag"
2447,34608.jpg,bicycle | biker | car | city street | cross | crosswalk | person | intersection | man | red | ride | road | scooter | street corner,"6 person, 3 car"
2448,34622.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pavement | pedestrian | road | street corner | walk,"6 person, 2 car, 1 handbag"
2449,34636.jpg,biker | blue | car | city street | cross | crosswalk | drive | person | intersection | man | pavement | ride | road | street corner,"5 person, 3 car"
2450,34650.jpg,blue | car | city street | cross | crosswalk | curb | drive | intersection | road | sedan | street corner,"6 person, 3 car"
2451,34664.jpg,blue | car | city street | curb | drive | intersection | park | pavement | road | sedan | street corner,"7 person, 3 car"
2452,34678.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | ride | road | scooter | skateboarder | street corner,"6 person, 3 car"
2453,34692.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"6 person, 2 car"
2454,34706.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | stand | street corner | walk,"5 person, 3 car"
2455,34720.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"5 person, 3 car, 1 traffic light"
2456,34734.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk | woman,"4 person, 3 car"
2457,34748.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk | woman,"3 person, 3 car"
2458,34762.jpg,car | city street | cross | crosswalk | dress | person | intersection | pavement | road | street corner | walk | woman,"2 person, 3 car"
2459,34776.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | van | walk | woman,"2 person, 3 car"
2460,34790.jpg,city street | cross | crosswalk | hose | person | pavement | road | spray | street corner | van | walk | woman,"4 person, 3 car, 1 truck"
2461,34804.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | road | street corner | van | walk | woman,"8 person, 2 car, 1 truck"
2462,34818.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | shopping bag | street corner | walk,"9 person, 1 car, 1 truck, 1 skateboard"
2463,34832.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"7 person, 3 car"
2464,34846.jpg,car | city street | couple | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"8 person, 3 car, 2 handbag"
2465,34860.jpg,car | city street | couple | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"7 person, 3 car"
2466,34874.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 2 car, 1 handbag"
2467,34888.jpg,car | city | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"8 person, 2 car"
2468,34902.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"7 person, 3 car"
2469,34916.jpg,car | city street | cross | crosswalk | drive | person | intersection | road | sedan | street corner | white,"5 person, 3 car"
2470,34930.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | walk,"5 person, 3 car"
2471,34944.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"7 person, 2 car"
2472,34958.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"8 person, 4 car"
2473,34972.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"9 person, 7 car, 1 handbag"
2474,34986.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"10 person, 8 car"
2475,35000.jpg,car | city street | cross | crosswalk | girl | person | pavement | road | street corner | walk | woman,"7 person, 3 car, 1 handbag, 1 skateboard"
2476,35014.jpg,car | city street | cross | crosswalk | girl | person | pavement | pedestrian | road | street corner | walk | woman,"8 person, 3 car, 1 handbag, 1 skateboard"
2477,35028.jpg,car | city street | cross | crosswalk | girl | person | intersection | jog | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"10 person, 3 car, 1 traffic light, 2 handbag"
2478,35042.jpg,city street | cross | crosswalk | person | jog | pavement | road | shirt | street corner | walk | woman,"7 person, 2 car, 1 traffic light, 1 handbag"
2479,35056.jpg,car | city street | cross | crosswalk | person | man | pavement | road | spray | street corner | walk | woman | zebra crossing,"6 person, 6 car, 2 handbag"
2480,35070.jpg,car | city street | cross | crosswalk | person | intersection | pedestrian | road | street corner | walk | woman | zebra crossing,"5 person, 4 car"
2481,35084.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | zebra crossing,"5 person, 4 car, 1 motorcycle"
2482,35098.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | pedestrian | road | street corner | walk,"5 person, 5 car"
2483,35112.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | walk,"7 person, 5 car, 1 traffic light"
2484,35126.jpg,car | city street | crosswalk | curb | drive | intersection | park | road | street corner,"3 person, 6 car"
2485,35140.jpg,car | city street | curb | drive | intersection | license plate | park | pavement | road | sedan | street corner | suv,"6 person, 6 car"
2486,35154.jpg,building | car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner | suv,"3 person, 5 car"
2487,35168.jpg,building | car | city street | crosswalk | drive | intersection | park | pavement | road | street corner,"3 person, 3 car"
2488,35182.jpg,car | city street | cross | crosswalk | drive | intersection | park | pavement | road | street corner,4 car
2489,35196.jpg,car | city street | cross | crosswalk | drive | intersection | pavement | road | street corner,"6 person, 4 car"
2490,35210.jpg,car | city street | cross | crosswalk | drive | person | intersection | motorcycle | pavement | road | street corner | suv,"6 person, 3 car"
2491,35224.jpg,bicycle | biker | car | city street | cross | crosswalk | drive | person | intersection | man | motorcycle | motorcyclist | ride | road | scooter | street corner | suv,"7 person, 2 car, 1 motorcycle"
2492,35238.jpg,car | city street | cross | crosswalk | drive | intersection | motorcycle | road | street corner | suv,"7 person, 4 car, 2 motorcycle"
2493,35252.jpg,car | city street | cross | crosswalk | drive | intersection | pavement | road | street corner | suv | zebra crossing,"4 person, 3 car"
2494,35266.jpg,car | city street | cross | crosswalk | person | intersection | road | street corner | suv | walk | woman | zebra crossing,"4 person, 3 car"
2495,35280.jpg,car | city street | cross | crosswalk | person | intersection | road | street corner | suv | walk | woman | zebra crossing,"5 person, 3 car"
2496,35294.jpg,car | city street | cross | crosswalk | person | intersection | road | street corner | suv | walk | woman | zebra crossing,"6 person, 2 car"
2497,35308.jpg,car | city street | cross | crosswalk | person | man | pavement | road | street corner | walk | woman,"4 person, 2 car"
2498,35322.jpg,car | city street | cross | crosswalk | pant | pavement | road | street corner | walk | woman,"6 person, 3 car, 1 traffic light"
2499,35336.jpg,black | car | city street | curb | drive | intersection | license plate | road | sedan | street corner | suv | vehicle,"4 person, 4 car"
2500,35350.jpg,black | car | city street | curb | drive | intersection | license plate | pavement | road | sedan | street corner | suv | vehicle,"1 person, 5 car"
2501,35364.jpg,car | city street | curb | drive | intersection | license plate | pavement | road | street corner | suv | vehicle,4 car
2502,35378.jpg,car | city street | curb | drive | intersection | park | pavement | road | street corner | suv | vehicle,"4 car, 1 traffic light"
2503,35392.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner | suv,3 car
2504,35406.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner | suv,"3 car, 1 traffic light"
2505,35420.jpg,car | city street | cross | crosswalk | drive | intersection | license plate | road | street corner | suv | vehicle,4 car
2506,35434.jpg,car | city street | crosswalk | drive | intersection | license plate | road | street corner | suv | vehicle | white,3 car
2507,35448.jpg,car | city street | crosswalk | drive | intersection | license plate | road | street corner | suv | vehicle | white,"3 person, 3 car"
2508,35462.jpg,car | city street | crosswalk | drive | intersection | license plate | road | street corner | suv | vehicle | white,"2 person, 3 car"
2509,35476.jpg,building | car | city street | crosswalk | curb | drive | intersection | license plate | road | street corner | suv | vehicle | white,"3 person, 4 car"
2510,35490.jpg,building | car | city street | crosswalk | curb | drive | intersection | license plate | road | street corner | suv | vehicle | white,"3 person, 4 car"
2511,35504.jpg,building | car | city street | cross | crosswalk | drive | intersection | license plate | road | street corner | suv | vehicle | white,"5 person, 3 car"
2512,35518.jpg,car | city street | cross | crosswalk | drive | intersection | license plate | road | street corner | suv | vehicle | white,"3 person, 5 car"
2513,35532.jpg,car | city street | cross | crosswalk | curb | drive | intersection | license plate | road | sedan | street corner | suv | white,"2 person, 5 car"
2514,35546.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | road | sedan | street corner | suv | vehicle | white,"5 person, 7 car"
2515,35560.jpg,car | city street | cross | crosswalk | dress shirt | jog | man | pavement | road | shirt | suv | umbrella | walk,"5 person, 6 car, 1 traffic light"
2516,35574.jpg,briefcase | car | city street | cross | dress shirt | person | man | pavement | road | shirt | street corner | walk,"5 person, 5 car, 1 handbag"
2517,35588.jpg,car | city street | couple | cross | crosswalk | person | man | pavement | pedestrian | road | shopping bag | walk | woman,"3 person, 5 car, 1 traffic light"
2518,35602.jpg,car | city street | cross | crosswalk | girl | person | pavement | pedestrian | road | street corner | walk | woman,"5 person, 4 car, 2 handbag"
2519,35616.jpg,car | city street | cross | crosswalk | person | intersection | pedestrian | road | street corner | walk | woman,"6 person, 4 car, 2 handbag"
2520,35630.jpg,city street | cross | crosswalk | person | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"10 person, 4 car, 4 handbag, 2 skateboard, 1 cell phone"
2521,35644.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | walk | woman,"10 person, 1 bicycle, 4 car, 1 traffic light, 1 parking meter, 2 handbag"
2522,35658.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"9 person, 2 car, 1 motorcycle, 1 traffic light"
2523,35672.jpg,city street | cross | crosswalk | crowded | person | intersection | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"12 person, 2 car, 1 motorcycle, 1 traffic light, 4 handbag"
2524,35686.jpg,biker | city | city street | cross | crosswalk | person | pavement | pedestrian | ride | road | shopping bag | walk | woman,"11 person, 3 car, 1 motorcycle, 2 backpack, 1 handbag"
2525,35700.jpg,bicycle | biker | city street | cross | crosswalk | dress | person | intersection | man | pavement | pedestrian | ride | road | street corner | walk | woman,"10 person, 1 bicycle, 2 car, 1 backpack, 1 handbag"
2526,35714.jpg,bag | bicycle | city street | cross | person | man | push | ride | road | walk,"10 person, 1 bicycle, 2 car, 2 backpack"
2527,35728.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"9 person, 2 car, 1 backpack, 2 handbag"
2528,35742.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"7 person, 2 car, 1 backpack"
2529,35756.jpg,car | city street | cross | crosswalk | dress | person | intersection | pedestrian | road | street corner | walk | woman,"6 person, 2 car"
2530,35770.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | zebra crossing,"7 person, 2 car"
2531,35784.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | pedestrian | road | street corner | suv | walk | white,"10 person, 1 car"
2532,35798.jpg,ambulance | car | city street | cross | crosswalk | curb | drive | person | intersection | pavement | road | street corner | suv | van | vehicle | walk | white,"7 person, 3 car, 1 truck, 1 traffic light"
2533,35812.jpg,ambulance | car | city street | crosswalk | curb | drive | intersection | road | street corner | van | white,"11 person, 3 car, 1 truck"
2534,35826.jpg,ambulance | car | city street | curb | drive | park | road | street corner | van | white,"3 person, 3 car, 1 truck"
2535,35840.jpg,ambulance | car | city street | curb | drive | park | road | street corner | van | white,"4 car, 1 truck"
2536,35854.jpg,ambulance | car | city street | curb | drive | park | pavement | road | street corner | van | white,"3 car, 1 truck"
2537,35868.jpg,car | city street | curb | drive | intersection | park | pavement | road | street corner | van | white,"3 person, 2 car, 1 truck"
2538,35882.jpg,car | city street | cross | crosswalk | drive | intersection | park | road | street corner | van,"6 person, 5 car"
2539,35896.jpg,car | city street | cross | crosswalk | drive | intersection | pavement | road | street corner,"9 person, 5 car, 1 truck"
2540,35910.jpg,black | car | city street | cross | crosswalk | curb | drive | intersection | park | pavement | road | street corner | suv,"9 person, 4 car"
2541,35924.jpg,black | car | city street | cross | crosswalk | curb | drive | intersection | pavement | road | street corner,"6 person, 2 car, 1 traffic light"
2542,35938.jpg,car | city street | crosswalk | curb | drive | intersection | park | road | street corner,"3 person, 4 car"
2543,35952.jpg,black | car | city street | curb | drive | intersection | license plate | park | pavement | road | sedan | street corner | suv | vehicle,"6 person, 4 car"
2544,35966.jpg,car | city street | curb | drive | intersection | pavement | road | street corner,"3 person, 3 car, 1 traffic light"
2545,35980.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner,"3 person, 4 car"
2546,35994.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 4 car"
2547,36008.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"2 person, 4 car, 1 traffic light"
2548,36022.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 2 car, 1 traffic light"
2549,36036.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"5 person, 2 car, 1 traffic light"
