,Image,RAM_Tags,YOLO_Tags,location,locationID,videoID,aggID
6975,20664.jpg,car | city street | curb | drive | person | intersection | license plate | road | sedan | silver | street corner | suv | vehicle,"6 person, 1 bicycle, 3 car",chase,2,3,2320664
6976,20678.jpg,car | city street | curb | drive | intersection | license plate | pavement | road | sedan | silver | street corner | suv | vehicle,"5 person, 1 bicycle, 3 car, 1 motorcycle",chase,2,3,2320678
6977,20692.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"5 person, 1 bicycle, 3 car",chase,2,3,2320692
6978,20706.jpg,bicycle | bicycle helmet | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | ride | road | street corner,"6 person, 3 car",chase,2,3,2320706
6979,20720.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pedestrian | road | street corner | walk,"6 person, 4 car",chase,2,3,2320720
6980,20734.jpg,car | city street | cross | crosswalk | dog | person | intersection | jog | leash | man | pedestrian | road | street corner | walk,"7 person, 4 car",chase,2,3,2320734
6981,20748.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pedestrian | road | shirt | street corner | walk,"6 person, 5 car",chase,2,3,2320748
6982,20762.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | marathon | moped | motorbike | motorcycle | road | scooter | shirt | street corner | walk,"6 person, 5 car, 1 traffic light",chase,2,3,2320762
6983,20776.jpg,car | city street | cross | person | intersection | man | moped | motorbike | motorcycle | motorcyclist | ride | road | scooter | street corner,"6 person, 3 car, 1 skateboard",chase,2,3,2320776
6984,20790.jpg,city street | cross | crosswalk | dog | person | jog | leash | man | pavement | road | shirt | street corner | walk | woman,"6 person, 3 car, 1 handbag",chase,2,3,2320790
6985,20804.jpg,city street | cross | crosswalk | dog | person | jog | leash | man | pavement | road | shirt | street corner | walk | woman,"8 person, 3 car",chase,2,3,2320804
6986,20818.jpg,cross | dog | person | jog | leash | man | pavement | road | shirt | street corner | walk | woman,"8 person, 3 car",chase,2,3,2320818
6987,20832.jpg,cross | dog | person | leash | man | pavement | road | walk | woman,"6 person, 3 car",chase,2,3,2320832
6988,20846.jpg,car | city street | cross | crosswalk | person | man | pavement | road | shirt | street corner | walk | wear,"8 person, 3 car",chase,2,3,2320846
6989,20860.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"8 person, 3 car, 1 traffic light",chase,2,3,2320860
6990,20874.jpg,black | blue | car | city street | curb | drive | intersection | license plate | park | road | sedan | street corner | suv | vehicle,"8 person, 4 car",chase,2,3,2320874
6991,20888.jpg,blue | building | car | city street | curb | drive | intersection | park | pavement | road | street corner | suv | vehicle,"5 person, 4 car, 1 traffic light",chase,2,3,2320888
6992,20902.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | pedestrian | road | street corner | suv | walk,"4 person, 3 car",chase,2,3,2320902
6993,20916.jpg,sea,"7 person, 4 car",chase,2,3,2320916
6994,20930.jpg,car | city street | cross | crosswalk | person | intersection | khaki | man | pavement | pedestrian | road | street corner | walk,"7 person, 5 car",chase,2,3,2320930
6995,20944.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"6 person, 3 car",chase,2,3,2320944
6996,20958.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"7 person, 3 car, 1 motorcycle",chase,2,3,2320958
6997,20972.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | ride | road | skateboard | skateboarder | street corner | walk | woman,"7 person, 4 car, 2 motorcycle",chase,2,3,2320972
6998,20986.jpg,baby carriage | car | city street | cross | crosswalk | person | skate | intersection | man | pavement | pedestrian | ride | road | skateboard | skateboarder | street corner | walk,"5 person, 4 car",chase,2,3,2320986
6999,21000.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"8 person, 3 car",chase,2,3,2321000
7000,21014.jpg,car | city street | cross | crosswalk | person | intersection | man | minivan | pavement | road | spray | street corner | suv | walk | wash | woman,"8 person, 4 car, 1 handbag",chase,2,3,2321014
7001,21028.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"10 person, 3 car, 1 traffic light, 1 handbag",chase,2,3,2321028
7002,21042.jpg,bicycle | biker | car | city street | cross | crosswalk | person | intersection | man | pedestrian | ride | road | street corner | walk,"9 person, 3 car, 2 handbag",chase,2,3,2321042
7003,21056.jpg,bicycle | biker | car | city street | cross | crosswalk | person | intersection | man | motorcycle | pedestrian | ride | road | street corner | walk | zebra crossing,"7 person, 7 car, 1 traffic light, 2 handbag",chase,2,3,2321056
7004,21070.jpg,bicycle | city street | cross | crosswalk | person | intersection | man | motorcycle | pavement | pedestrian | ride | road | scooter | spray | street corner | walk | zebra crossing,"9 person, 5 car, 2 handbag",chase,2,3,2321070
7005,21084.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"8 person, 6 car, 1 traffic light, 2 handbag",chase,2,3,2321084
7006,21098.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"11 person, 7 car",chase,2,3,2321098
7007,21112.jpg,bag | car | city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | shopping bag | street corner | walk | woman,"9 person, 4 car, 1 traffic light",chase,2,3,2321112
7008,21126.jpg,bag | car | city street | cross | crosswalk | hose | person | man | pavement | pedestrian | road | shopping bag | spray | street corner | walk,"7 person, 4 car, 1 traffic light, 1 handbag",chase,2,3,2321126
7009,21140.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | white | zebra crossing,"7 person, 4 car, 1 handbag",chase,2,3,2321140
7010,21154.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | road | sedan | street corner | white,"8 person, 3 car, 1 handbag",chase,2,3,2321154
7011,21168.jpg,building | car | city street | curb | drive | intersection | license plate | road | sedan | street corner | suv | vehicle | white,"9 person, 3 car",chase,2,3,2321168
7012,21182.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | ride | road | street corner | suv,"9 person, 3 car",chase,2,3,2321182
7013,21196.jpg,building | car | city | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"8 person, 4 car, 1 traffic light",chase,2,3,2321196
7014,21210.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"10 person, 2 car, 1 traffic light",chase,2,3,2321210
7015,21224.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"9 person, 3 car, 1 traffic light",chase,2,3,2321224
7016,21238.jpg,building | car | city | city street | crosswalk | drive | intersection | pavement | road | street corner | street sign,"10 person, 4 car, 1 traffic light",chase,2,3,2321238
7017,21252.jpg,building | car | city street | crack | crosswalk | curb | intersection | pavement | road | street corner | street sign,"7 person, 4 car, 1 traffic light",chase,2,3,2321252
7018,21266.jpg,building | car | city street | crack | crosswalk | curb | person | intersection | pavement | road | street corner | street sign,"7 person, 5 car, 1 traffic light, 1 skateboard",chase,2,3,2321266
7019,21280.jpg,building | car | city street | crack | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"8 person, 4 car, 1 traffic light",chase,2,3,2321280
7020,21294.jpg,building | car | city street | crosswalk | curb | intersection | pavement | road | street corner | street sign,"8 person, 4 car",chase,2,3,2321294
7021,21308.jpg,sea,"5 person, 4 car, 1 traffic light",chase,2,3,2321308
7022,21322.jpg,building | car | city street | crosswalk | drive | intersection | pavement | road | street corner | street sign,"4 person, 4 car",chase,2,3,2321322
7023,21336.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | traffic light | street corner | street sign,"4 person, 5 car",chase,2,3,2321336
7024,21350.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | traffic light | street corner | street sign,"4 person, 4 car",chase,2,3,2321350
7025,21364.jpg,building | car | city | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"5 person, 4 car",chase,2,3,2321364
7026,21378.jpg,biker | building | car | city | city street | crosswalk | person | intersection | man | pavement | ride | road | street corner | street sign,"5 person, 3 car",chase,2,3,2321378
7027,21392.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign,"5 person, 4 car",chase,2,3,2321392
7028,21406.jpg,building | car | city street | crosswalk | curb | person | intersection | pavement | road | street corner | street sign,"2 person, 4 car",chase,2,3,2321406
7029,21420.jpg,building | car | city street | crosswalk | curb | intersection | pavement | road | street corner | street sign,"3 person, 4 car",chase,2,3,2321420
7030,21434.jpg,building | car | city street | crack | crosswalk | curb | drive | intersection | pavement | road | traffic light | street corner | street sign,"4 person, 4 car",chase,2,3,2321434
7031,21448.jpg,building | car | city street | crack | crosswalk | curb | intersection | pavement | road | street corner | street sign,"6 person, 4 car",chase,2,3,2321448
7032,21462.jpg,building | car | city street | crack | crosswalk | curb | intersection | pavement | road | street corner | street sign,"4 person, 4 car",chase,2,3,2321462
7033,21476.jpg,building | car | city street | crack | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"5 person, 4 car, 1 traffic light",chase,2,3,2321476
7034,21490.jpg,building | car | city street | crack | crosswalk | curb | intersection | pavement | road | street corner | street sign,"5 person, 3 car",chase,2,3,2321490
7035,21504.jpg,building | car | city street | crosswalk | drive | intersection | pavement | road | street corner | street sign,"4 person, 3 car",chase,2,3,2321504
7036,21518.jpg,building | car | city street | crack | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign | van | white,"3 person, 4 car, 1 traffic light",chase,2,3,2321518
7037,21532.jpg,ambulance | building | car | city street | crosswalk | curb | drive | intersection | road | street corner | van | white,"4 person, 6 car, 1 traffic light",chase,2,3,2321532
7038,21546.jpg,ambulance | building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | van | white,"4 person, 3 car, 1 traffic light",chase,2,3,2321546
7039,21560.jpg,ambulance | building | car | city street | crosswalk | drive | person | intersection | pavement | road | street corner | street sign | white,"4 person, 4 car",chase,2,3,2321560
7040,21574.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"4 person, 4 car",chase,2,3,2321574
7041,21588.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"3 person, 5 car",chase,2,3,2321588
7042,21602.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"4 person, 4 car, 1 traffic light",chase,2,3,2321602
7043,21616.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk | woman,"3 person, 4 car, 1 traffic light",chase,2,3,2321616
7044,21630.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | spray | street corner | walk,"4 person, 4 car, 1 traffic light",chase,2,3,2321630
7045,21644.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | stand | street corner | walk | woman,"3 person, 4 car, 1 traffic light",chase,2,3,2321644
7046,21658.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | stand | street corner | walk | woman,"4 person, 4 car",chase,2,3,2321658
7047,21672.jpg,blue | car | city street | cross | crosswalk | dress | person | intersection | pavement | road | street corner | walk | woman,"3 person, 4 car",chase,2,3,2321672
7048,21686.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | stand | street corner | umbrella | walk | woman,"5 person, 4 car, 1 traffic light",chase,2,3,2321686
7049,21700.jpg,blue | city street | cross | crosswalk | dress | person | intersection | pavement | puddle | road | stand | street corner | walk | woman,"5 person, 4 car, 1 traffic light",chase,2,3,2321700
7050,21714.jpg,city street | cross | crosswalk | dress | pavement | road | sandal | street corner | walk | woman,"1 person, 4 car, 1 traffic light",chase,2,3,2321714
7051,21728.jpg,blue | city street | cross | crosswalk | dress | girl | person | pavement | road | street corner | walk | woman,"4 car, 1 traffic light",chase,2,3,2321728
7052,21742.jpg,car | city street | crack | cross | crosswalk | drive | person | intersection | pavement | pick up | road | street corner | street sign | suv | walk,5 car,chase,2,3,2321742
7053,21756.jpg,black | building | car | city street | cross | crosswalk | drive | person | intersection | pavement | pick up | road | street corner | suv | truck | walk,4 car,chase,2,3,2321756
7054,21770.jpg,black | car | city street | cross | crosswalk | curb | drive | person | intersection | park | pavement | pick up | road | street corner | suv | vehicle,4 car,chase,2,3,2321770
7055,21784.jpg,black | building | car | city street | curb | drive | intersection | license plate | pavement | pick up | road | street corner | suv | truck | vehicle,5 car,chase,2,3,2321784
7056,21798.jpg,black | car | city street | crack | curb | drive | intersection | pavement | pick up | road | street corner | suv | truck | van | vehicle,4 car,chase,2,3,2321798
7057,21812.jpg,black | building | car | city street | crack | cross | crosswalk | curb | drive | person | intersection | man | pavement | pick up | road | street corner | suv | truck | vehicle | walk,4 car,chase,2,3,2321812
7058,21826.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk,"3 person, 4 car",chase,2,3,2321826
7059,21840.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 4 car",chase,2,3,2321840
7060,21854.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"1 person, 4 car, 1 traffic light",chase,2,3,2321854
7061,21868.jpg,car | city street | couple | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 4 car, 1 traffic light",chase,2,3,2321868
7062,21882.jpg,car | city street | couple | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | woman,"2 person, 4 car, 1 traffic light",chase,2,3,2321882
7063,21896.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk,"3 person, 4 car, 1 traffic light",chase,2,3,2321896
7064,21910.jpg,boy | child | cross | crosswalk | man | pavement | play | road | street corner | walk,"1 person, 4 car, 1 traffic light",chase,2,3,2321910
7065,21924.jpg,city street | cross | person | leash | man | pavement | road | shirt | skateboarder | spray | street corner | walk | white,"1 person, 4 car",chase,2,3,2321924
7066,21938.jpg,city street | cross | person | man | pavement | road | shirt | street corner | t shirt | walk | wear | white,"2 person, 4 car, 1 traffic light, 1 backpack",chase,2,3,2321938
7067,21952.jpg,car | city street | crack | cross | crosswalk | person | intersection | pavement | road | street corner | take | walk | woman,"2 person, 5 car, 1 traffic light",chase,2,3,2321952
7068,21966.jpg,city street | cross | crosswalk | dress | pavement | phone | road | sandal | street corner | walk | woman,"2 person, 5 car",chase,2,3,2321966
7069,21980.jpg,car | city street | cross | crosswalk | dress | person | intersection | man | pavement | road | sandal | street corner | walk | woman,"1 person, 7 car",chase,2,3,2321980
7070,21994.jpg,car | city street | cross | crosswalk | dress | person | intersection | road | stand | street corner | walk | woman | zebra crossing,"3 person, 7 car",chase,2,3,2321994
7071,22008.jpg,car | city street | cross | crosswalk | person | intersection | road | street corner | walk | woman | zebra crossing,5 car,chase,2,3,2322008
7072,22022.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,5 car,chase,2,3,2322022
7073,22036.jpg,car | city street | cross | crosswalk | person | intersection | man | motorcycle | pedestrian | ride | road | street corner | walk | woman | zebra crossing,"2 person, 5 car",chase,2,3,2322036
7074,22050.jpg,car | city street | cross | crosswalk | person | intersection | man | motorcycle | pedestrian | ride | road | street corner | walk | woman,"3 person, 4 car",chase,2,3,2322050
7075,22064.jpg,bicycle | car | city street | cross | crosswalk | person | intersection | man | motorbike | motorcycle | pavement | ride | road | scooter | stand | street corner | walk | woman | zebra crossing,"2 person, 4 car",chase,2,3,2322064
7076,22078.jpg,bicycle | biker | car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | ride | road | street corner | walk,"2 person, 4 car",chase,2,3,2322078
7077,22092.jpg,cane | car | city street | cross | crosswalk | khaki | man | pavement | road | street corner | walk,"3 person, 5 car, 1 traffic light",chase,2,3,2322092
7078,22106.jpg,car | city street | curb | drive | intersection | park | road | sedan | street corner | white,"5 person, 4 car",chase,2,3,2322106
7079,22120.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | road | street corner | walk,"3 person, 6 car",chase,2,3,2322120
7080,22134.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 4 car",chase,2,3,2322134
7081,22148.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 5 car",chase,2,3,2322148
7082,22162.jpg,car | city street | cross | crosswalk | person | man | pavement | road | skateboarder | street corner | walk,"5 person, 5 car",chase,2,3,2322162
7083,22176.jpg,car | city street | cross | crosswalk | person | man | pavement | road | street corner | walk,"5 person, 4 car, 1 motorcycle",chase,2,3,2322176
7084,22190.jpg,car | city street | cross | crosswalk | person | man | pavement | pedestrian | road | street corner | walk,"6 person, 3 car",chase,2,3,2322190
7085,22204.jpg,car | city street | cross | crosswalk | person | jog | man | pavement | road | street corner | walk,"5 person, 3 car, 1 motorcycle",chase,2,3,2322204
7086,22218.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | road | street corner | walk,"6 person, 5 car, 1 motorcycle",chase,2,3,2322218
7087,22232.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pavement | road | street corner | walk | woman,"6 person, 4 car, 1 motorcycle, 1 bus",chase,2,3,2322232
7088,22246.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pavement | road | street corner | walk,"3 person, 3 car, 1 motorcycle, 1 bus",chase,2,3,2322246
7089,22260.jpg,bicycle | biker | car | city street | cross | crosswalk | person | intersection | man | motorcycle | ride | road | scooter | street corner | walk,"2 person, 3 car, 2 motorcycle, 1 bus",chase,2,3,2322260
7090,22274.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | pedestrian | ride | road | street corner,"1 person, 3 car, 1 bus",chase,2,3,2322274
7091,22288.jpg,bicycle | biker | car | city street | cross | crosswalk | drive | person | intersection | man | pedestrian | ride | road | street corner | walk,"6 person, 1 car, 1 bus",chase,2,3,2322288
7092,22302.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | ride | road,"5 person, 1 car, 1 bus",chase,2,3,2322302
7093,22316.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | drive | person | intersection | man | ride | road | sedan | silver | street corner,"4 person, 2 car",chase,2,3,2322316
7094,22330.jpg,car | city street | curb | drive | intersection | license plate | road | sedan | silver | street corner | suv,"6 person, 3 car",chase,2,3,2322330
7095,22344.jpg,biker | car | city street | cross | crosswalk | drive | person | intersection | man | ride | road | street corner,"6 person, 2 car",chase,2,3,2322344
7096,22358.jpg,biker | car | city street | cross | person | intersection | man | pavement | pedestrian | ride | road | street corner | walk,"5 person, 3 car",chase,2,3,2322358
7097,22372.jpg,car | city street | crack | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 4 car",chase,2,3,2322372
7098,22386.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 4 car",chase,2,3,2322386
7099,22400.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | road | street corner | walk,"5 person, 4 car",chase,2,3,2322400
7100,22414.jpg,city street | cross | crosswalk | hand | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 3 car, 1 backpack",chase,2,3,2322414
7101,22428.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"4 person, 4 car",chase,2,3,2322428
7102,22442.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 4 car",chase,2,3,2322442
7103,22456.jpg,bicycle | biker | car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | ride | road | street corner | walk,"4 person, 4 car",chase,2,3,2322456
7104,22470.jpg,bicycle | biker | car | city | city street | cross | crosswalk | person | intersection | man | pedestrian | ride | road | street corner | walk,"6 person, 3 car",chase,2,3,2322470
7105,22484.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"5 person, 3 car",chase,2,3,2322484
7106,22498.jpg,city street | couple | cross | crosswalk | person | man | pavement | road | street corner | walk | woman,"5 person, 4 car",chase,2,3,2322498
7107,22512.jpg,city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | skateboard | skateboarder | street corner | walk | woman,"6 person, 4 car",chase,2,3,2322512
7108,22526.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | pedestrian | road | skateboarder | street corner | walk,"6 person, 4 car",chase,2,3,2322526
7109,22540.jpg,bicycle | biker | city street | cross | crosswalk | person | intersection | man | pedestrian | ride | road | street corner | walk,"5 person, 3 car",chase,2,3,2322540
7110,22554.jpg,bicycle | biker | car | city street | cross | crosswalk | person | intersection | man | ride | road | street corner,"5 person, 3 car",chase,2,3,2322554
7111,22568.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | stand | street corner | walk,"5 person, 3 car",chase,2,3,2322568
7112,22582.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | zebra crossing,"5 person, 3 car",chase,2,3,2322582
7113,22596.jpg,baby carriage | car | city | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"5 person, 4 car",chase,2,3,2322596
7114,22610.jpg,car | city | city street | cross | crosswalk | person | intersection | pedestrian | road | street corner | walk | woman | zebra crossing,"6 person, 4 car, 1 backpack, 2 handbag",chase,2,3,2322610
7115,22624.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | woman | zebra crossing,"5 person, 5 car, 2 handbag",chase,2,3,2322624
7116,22638.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | woman,"3 person, 4 car",chase,2,3,2322638
7117,22652.jpg,blue | car | city street | cross | crosswalk | person | intersection | man | pavement | puddle | road | shirt | street corner | walk,"5 person, 4 car, 1 handbag, 1 skateboard",chase,2,3,2322652
7118,22666.jpg,blue | car | city street | cross | crosswalk | person | man | pavement | road | shirt | street corner | walk | woman,"4 person, 5 car, 1 backpack",chase,2,3,2322666
7119,22680.jpg,baseball hat | blue | car | city street | cross | crosswalk | person | man | pant | pavement | road | shirt | spray | street corner | walk,"4 person, 3 car, 2 backpack",chase,2,3,2322680
7120,22694.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"4 person, 3 car",chase,2,3,2322694
7121,22708.jpg,building | car | city street | crosswalk | curb | drive | intersection | road | sedan | street corner | white,"4 person, 3 car",chase,2,3,2322708
7122,22722.jpg,building | car | city street | crosswalk | curb | drive | person | intersection | pavement | road | street corner | white,"4 person, 3 car",chase,2,3,2322722
7123,22736.jpg,building | car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | walk,"4 person, 3 car",chase,2,3,2322736
7124,22750.jpg,bicycle | biker | bike lane | building | car | city street | cross | crosswalk | drive | person | intersection | man | pavement | ride | road | street corner | suv,"4 person, 3 car",chase,2,3,2322750
7125,22764.jpg,black | car | city street | crosswalk | curb | drive | intersection | minivan | pavement | road | street corner | suv | van | vehicle,"1 person, 4 car",chase,2,3,2322764
7126,22778.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | drive | person | intersection | man | minivan | ride | road | suv | van,"3 person, 4 car",chase,2,3,2322778
7127,22792.jpg,biker | car | city street | cross | crosswalk | person | intersection | man | motorcycle | pavement | ride | road | street corner,"3 person, 3 car",chase,2,3,2322792
7128,22806.jpg,building | car | city street | crack | cross | crosswalk | person | intersection | pavement | road | street corner | street sign,"2 person, 3 car",chase,2,3,2322806
7129,22820.jpg,building | car | city | city street | crosswalk | intersection | pavement | road | street corner | street sign,"3 person, 5 car",chase,2,3,2322820
7130,22834.jpg,ambulance | building | car | city street | crosswalk | drive | intersection | pavement | road | street corner | street sign | van,"3 person, 4 car",chase,2,3,2322834
7131,22848.jpg,ambulance | building | car | city street | crosswalk | curb | drive | intersection | road | street corner | van | white,"3 person, 4 car",chase,2,3,2322848
7132,22862.jpg,ambulance | building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | van | white,"2 person, 3 car",chase,2,3,2322862
7133,22876.jpg,ambulance | building | car | city street | crosswalk | drive | intersection | pavement | road | street corner,"2 person, 3 car",chase,2,3,2322876
7134,22890.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | sedan | silver | street corner | suv,"4 person, 3 car",chase,2,3,2322890
7135,22904.jpg,car | city street | curb | drive | gray | intersection | license plate | minivan | pavement | road | sedan | silver | street corner | suv | van | vehicle,"2 person, 3 car",chase,2,3,2322904
7136,22918.jpg,building | car | city street | curb | drive | intersection | minivan | pavement | road | silver | street corner | street sign | suv | van | vehicle,"3 person, 4 car",chase,2,3,2322918
7137,22932.jpg,building | car | city street | crosswalk | curb | person | intersection | pavement | road | street corner | street sign,"2 person, 4 car",chase,2,3,2322932
7138,22946.jpg,building | car | city street | crack | crosswalk | curb | person | intersection | pavement | road | street corner | street sign | walk,"2 person, 3 car",chase,2,3,2322946
7139,22960.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner,"2 person, 3 car",chase,2,3,2322960
7140,22974.jpg,car | city street | cross | crosswalk | person | man | pavement | phone | road | street corner | walk,"4 person, 3 car",chase,2,3,2322974
7141,22988.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | shirt | street corner | walk | woman,"3 person, 2 car",chase,2,3,2322988
7142,23002.jpg,sea,"3 person, 4 car",chase,2,3,2323002
7143,23016.jpg,sea,"2 person, 3 car",chase,2,3,2323016
7144,23030.jpg,sea,"4 person, 4 car",chase,2,3,2323030
7145,23044.jpg,sea,"4 person, 3 car",chase,2,3,2323044
7146,23058.jpg,sea,"4 person, 3 car",chase,2,3,2323058
7147,23072.jpg,city | city street | cross | crosswalk | person | man | pavement | pedestrian | road | street corner | walk,"3 person, 4 car",chase,2,3,2323072
7148,23086.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | zebra crossing,"3 person, 3 car",chase,2,3,2323086
7149,23100.jpg,city street | cross | crosswalk | person | intersection | pedestrian | road | street corner | walk | zebra crossing,"4 person, 3 car",chase,2,3,2323100
7150,23114.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"2 person, 4 car",chase,2,3,2323114
7151,23128.jpg,city street | cross | person | jog | legging | pavement | road | run | street corner | walk | woman,"2 person, 3 car",chase,2,3,2323128
7152,23142.jpg,city street | cross | person | jog | pavement | road | spray | street corner | walk | woman,"3 person, 3 car",chase,2,3,2323142
7153,23156.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | stand | street corner | walk | woman,"3 person, 2 car",chase,2,3,2323156
7154,23170.jpg,city street | cross | crosswalk | person | intersection | pavement | road | spray | street corner | walk | woman,"3 person, 5 car",chase,2,3,2323170
7155,23184.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | skateboarder | street corner | walk | woman,"2 person, 4 car",chase,2,3,2323184
7156,23198.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"1 person, 4 car",chase,2,3,2323198
7157,23212.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"1 person, 4 car",chase,2,3,2323212
7158,23226.jpg,car | city | city street | cross | crosswalk | person | skate | intersection | pavement | pedestrian | road | street corner | walk,"3 person, 4 car",chase,2,3,2323226
7159,23240.jpg,car | city | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 6 car",chase,2,3,2323240
7160,23254.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | road | shirt | street corner | walk | woman,"4 person, 3 car",chase,2,3,2323254
